tau_hat,benefit_$,cost_$
9.39759923180537,11.746999039756712,2.0
9.397146682958168,11.746433353697709,2.0
9.395169877943648,11.743962347429559,2.0
9.394773949513826,11.743467436892283,2.0
9.393583096942992,11.74197887117874,2.0
9.391478859319696,11.73934857414962,2.0
9.390029949920214,11.737537437400267,2.0
9.389955648674077,11.737444560842595,2.0
9.389635877702585,11.737044847128232,2.0
9.387325582848897,11.73415697856112,2.0
9.38732185223142,11.734152315289275,2.0
9.385910820983684,11.732388526229604,2.0
9.385611187542644,11.732013984428304,2.0
9.38529651496466,11.731620643705824,2.0
9.382544370702172,11.728180463377715,2.0
9.382385436530042,11.727981795662552,2.0
9.382376377100467,11.727970471375585,2.0
9.382227363536616,11.72778420442077,2.0
9.38193969035407,11.727424612942588,2.0
9.381736633458589,11.727170791823236,2.0
9.381362959570588,11.726703699463235,2.0
9.380635438474808,11.725794298093511,2.0
9.378279217045211,11.722849021306514,2.0
9.37769222117531,11.722115276469138,2.0
9.3746787745683,11.718348468210376,2.0
9.374154457951825,11.717693072439781,2.0
9.370841494982647,11.71355186872831,2.0
9.370671677747245,11.713339597184056,2.0
9.370440842429035,11.713051053036294,2.0
9.36906241099256,11.711328013740701,2.0
9.367980246439917,11.709975308049895,2.0
9.36707481047474,11.708843513093425,2.0
9.366444520341492,11.708055650426864,2.0
9.365865070752992,11.70733133844124,2.0
9.36454918201677,11.705686477520963,2.0
9.363796075205624,11.70474509400703,2.0
9.362481511612476,11.703101889515594,2.0
9.360740392491731,11.700925490614665,2.0
9.35814808601162,11.697685107514527,2.0
9.356890155944894,11.696112694931118,2.0
9.355004986011815,11.693756232514769,2.0
9.355004986011815,11.693756232514769,2.0
9.354223142923184,11.69277892865398,2.0
9.353494773385505,11.691868466731881,2.0
9.353361630205724,11.691702037757155,2.0
9.351831158468752,11.68978894808594,2.0
9.348465317268229,11.685581646585286,2.0
9.348063800033476,11.685079750041844,2.0
9.346796240324288,11.68349530040536,2.0
9.34432344051808,11.6804043006476,2.0
9.34428585370864,11.680357317135801,2.0
9.34419977680076,11.680249721000951,2.0
9.343210805159035,11.679013506448793,2.0
9.341110286021022,11.676387857526278,2.0
9.3408141035485,11.676017629435623,2.0
9.33994214429577,11.674927680369713,2.0
9.337408560624343,11.671760700780428,2.0
9.337408560624343,11.671760700780428,2.0
9.337069470570604,11.671336838213255,2.0
9.336514229209772,11.670642786512214,2.0
9.336245227421768,11.670306534277211,2.0
9.335705938780537,11.66963242347567,2.0
9.33289447967721,11.666118099596511,2.0
9.332512136480135,11.665640170600168,2.0
9.331471115703769,11.664338894629712,2.0
9.33128320532375,11.664104006654687,2.0
9.330993281033187,11.663741601291484,2.0
9.330919890744106,11.663649863430132,2.0
9.330846615052565,11.663558268815706,2.0
9.3307877878497,11.663484734812124,2.0
9.330755665874854,11.663444582343567,2.0
9.32989308830868,11.66236636038585,2.0
9.329883303157663,11.66235412894708,2.0
9.329405555868574,11.661756944835718,2.0
9.3264992843123,11.658124105390375,2.0
9.326332660927102,11.657915826158877,2.0
9.325337420447552,11.65667177555944,2.0
9.324740150404548,11.655925188005686,2.0
9.323994982627962,11.654993728284953,2.0
9.32366975069156,11.654587188364449,2.0
9.323628493938848,11.65453561742356,2.0
9.32286301206934,11.653578765086674,2.0
9.322650538328922,11.653313172911153,2.0
9.321641785289222,11.652052231611528,2.0
9.319842288213096,11.64980286026637,2.0
9.31918977058336,11.648987213229201,2.0
9.318973593928437,11.648716992410545,2.0
9.317402863283752,11.64675357910469,2.0
9.317255907120188,11.646569883900234,2.0
9.317255907120188,11.646569883900234,2.0
9.316573698373183,11.645717122966479,2.0
9.315602882046566,11.644503602558206,2.0
9.315594489608207,11.64449311201026,2.0
9.314379901335808,11.642974876669761,2.0
9.314347761278864,11.64293470159858,2.0
9.312239763136398,11.640299703920498,2.0
9.312239763136398,11.640299703920498,2.0
9.311437746243667,11.639297182804585,2.0
9.310841716048698,11.638552145060872,2.0
9.31067721529369,11.638346519117114,2.0
9.30771714537214,11.634646431715174,2.0
9.30579473473644,11.632243418420549,2.0
9.305705530657264,11.63213191332158,2.0
9.302409497797507,11.628011872246883,2.0
9.30212445967019,11.627655574587738,2.0
9.30094374974604,11.62617968718255,2.0
9.29968374915561,11.624604686444513,2.0
9.299090495907327,11.62386311988416,2.0
9.297127505725602,11.621409382157001,2.0
9.296035292077711,11.620044115097139,2.0
9.296035292077711,11.620044115097139,2.0
9.294975902777274,11.618719878471593,2.0
9.293715361600382,11.617144202000478,2.0
9.292525544712031,11.61565693089004,2.0
9.291388967633244,11.614236209541556,2.0
9.291388967633244,11.614236209541556,2.0
9.287018051470245,11.608772564337805,2.0
9.285379594298108,11.606724492872635,2.0
9.285081303515788,11.606351629394736,2.0
9.284691278698013,11.605864098372516,2.0
9.281978713724314,11.602473392155392,2.0
9.280545641471678,11.600682051839597,2.0
9.28034388383648,11.6004298547956,2.0
9.277979142505217,11.597473928131521,2.0
9.2778079406198,11.59725992577475,2.0
9.277260395701685,11.596575494627107,2.0
9.277028124763724,11.596285155954655,2.0
9.274179866445294,11.592724833056618,2.0
9.273274257725054,11.591592822156318,2.0
9.271988423291612,11.589985529114514,2.0
9.269961141685558,11.587451427106947,2.0
9.26966514293044,11.587081428663051,2.0
9.268044273158816,11.58505534144852,2.0
9.266838804214874,11.583548505268592,2.0
9.26651914107891,11.583148926348636,2.0
9.26628687398416,11.5828585924802,2.0
9.266048958511012,11.582561198138766,2.0
9.264247780326652,11.580309725408316,2.0
9.263390208913128,11.57923776114141,2.0
9.262638835710073,11.57829854463759,2.0
9.259168518409968,11.57396064801246,2.0
9.259134402830847,11.573918003538559,2.0
9.259074525271584,11.573843156589481,2.0
9.25887024739646,11.573587809245575,2.0
9.258757727967517,11.573447159959397,2.0
9.25818166267692,11.57272707834615,2.0
9.258095031706643,11.572618789633305,2.0
9.258095031706643,11.572618789633305,2.0
9.258095031706643,11.572618789633305,2.0
9.257955730081813,11.572444662602265,2.0
9.25769811971317,11.572122649641463,2.0
9.257341452855584,11.57167681606948,2.0
9.255696356874436,11.569620446093046,2.0
9.255436943989752,11.56929617998719,2.0
9.252346869310028,11.565433586637536,2.0
9.250346457409748,11.562933071762185,2.0
9.24931342182613,11.561641777282663,2.0
9.248673767236872,11.56084220904609,2.0
9.24553314569108,11.556916432113852,2.0
9.24475587177438,11.555944839717975,2.0
9.244698574734835,11.555873218418544,2.0
9.243966494636885,11.554958118296106,2.0
9.243966494636885,11.554958118296106,2.0
9.24294046760671,11.553675584508387,2.0
9.242288382040265,11.55286047755033,2.0
9.239338412955162,11.549173016193953,2.0
9.237082849776115,11.546353562220144,2.0
9.23634401267032,11.545430015837901,2.0
9.235772644344886,11.544715805431107,2.0
9.235667690279495,11.54458461284937,2.0
9.23338698254486,11.541733728181073,2.0
9.23338698254486,11.541733728181073,2.0
9.23194563632781,11.539932045409762,2.0
9.229629390748658,11.537036738435821,2.0
9.229483163882463,11.536853954853079,2.0
9.22900846839914,11.536260585498926,2.0
9.228645811771528,11.53580726471441,2.0
9.228295419385844,11.535369274232306,2.0
9.226782443561136,11.53347805445142,2.0
9.226760808890658,11.533451011113323,2.0
9.225412117276514,11.531765146595642,2.0
9.225288848357492,11.531611060446865,2.0
9.22440735822478,11.530509197780976,2.0
9.223536168575489,11.529420210719362,2.0
9.22331060850128,11.529138260626599,2.0
9.222685233203714,11.528356541504643,2.0
9.22266326069402,11.528329075867525,2.0
9.22266326069402,11.528329075867525,2.0
9.222250103340285,11.527812629175356,2.0
9.222250103340285,11.527812629175356,2.0
9.221213578507422,11.526516973134278,2.0
9.220552784961445,11.525690981201805,2.0
9.22042090240198,11.525526128002475,2.0
9.21828652759632,11.5228581594954,2.0
9.217764942864378,11.522206178580472,2.0
9.217360136736836,11.521700170921045,2.0
9.216638825659825,11.520798532074782,2.0
9.216555939842216,11.52069492480277,2.0
9.216348008720582,11.520435010900727,2.0
9.216341116324951,11.52042639540619,2.0
9.215779714152257,11.51972464269032,2.0
9.214822649446932,11.518528311808664,2.0
9.214822649446932,11.518528311808664,2.0
9.213305393345475,11.516631741681845,2.0
9.213243288968458,11.516554111210572,2.0
9.212295690507968,11.515369613134961,2.0
9.212295690507968,11.515369613134961,2.0
9.211389194268774,11.514236492835968,2.0
9.210524365354969,11.513155456693712,2.0
9.210510961228165,11.513138701535206,2.0
9.210348100319154,11.512935125398942,2.0
9.207695291312184,11.50961911414023,2.0
9.207205137034482,11.509006421293101,2.0
9.20701151095717,11.508764388696463,2.0
9.206656704410708,11.508320880513384,2.0
9.20629472641712,11.5078684080214,2.0
9.206063050878171,11.507578813597714,2.0
9.205821675112816,11.50727709389102,2.0
9.205048543279435,11.506310679099293,2.0
9.204888628662587,11.506110785828234,2.0
9.204665247511423,11.505831559389279,2.0
9.204535468275644,11.505669335344555,2.0
9.20388475628696,11.5048559453587,2.0
9.203493938789746,11.504367423487183,2.0
9.2026510983433,11.503313872929123,2.0
9.2026510983433,11.503313872929123,2.0
9.20230404983509,11.502880062293864,2.0
9.200969919002182,11.501212398752727,2.0
9.20071595204926,11.500894940061574,2.0
9.199371236563522,11.499214045704402,2.0
9.198813987635576,11.49851748454447,2.0
9.19839443762021,11.497993047025263,2.0
9.19830578713859,11.497882233923239,2.0
9.19785819685048,11.497322746063098,2.0
9.19706591937548,11.496332399219348,2.0
9.19706591937548,11.496332399219348,2.0
9.19706591937548,11.496332399219348,2.0
9.19706591937548,11.496332399219348,2.0
9.196110851557506,11.495138564446883,2.0
9.195429069747714,11.494286337184644,2.0
9.1936996731924,11.4921245914905,2.0
9.1936996731924,11.4921245914905,2.0
9.192310393610374,11.490387992012966,2.0
9.191657610598526,11.489572013248157,2.0
9.190809368220483,11.488511710275604,2.0
9.18820843035566,11.485260537944574,2.0
9.187720768150738,11.484650960188423,2.0
9.186496601989989,11.483120752487485,2.0
9.186296132607334,11.482870165759167,2.0
9.186038226640587,11.482547783300735,2.0
9.186013457869818,11.482516822337272,2.0
9.18143968573961,11.476799607174513,2.0
9.181259756045757,11.476574695057195,2.0
9.180579264907816,11.475724081134771,2.0
9.18056186895724,11.47570233619655,2.0
9.180534838845364,11.475668548556705,2.0
9.17994545469688,11.474931818371099,2.0
9.179513396711036,11.474391745888795,2.0
9.17946970681082,11.474337133513526,2.0
9.177377792551992,11.47172224068999,2.0
9.175104827788967,11.46888103473621,2.0
9.174143357022292,11.467679196277864,2.0
9.173936833798289,11.46742104224786,2.0
9.17334877049296,11.466685963116202,2.0
9.172918706087174,11.466148382608967,2.0
9.172726253193836,11.465907816492296,2.0
9.171511773944758,11.464389717430947,2.0
9.16981564292504,11.462269553656299,2.0
9.169515740450018,11.461894675562522,2.0
9.168817038657224,11.46102129832153,2.0
9.16843884898044,11.46054856122555,2.0
9.167342399803848,11.45917799975481,2.0
9.16622753295937,11.457784416199212,2.0
9.16386309205515,11.454828865068938,2.0
9.162690834843149,11.453363543553936,2.0
9.162690834843149,11.453363543553936,2.0
9.161082879965916,11.451353599957395,2.0
9.160732006921988,11.450915008652485,2.0
9.16048267855462,11.450603348193276,2.0
9.156610069362122,11.445762586702653,2.0
9.156032034980369,11.445040043725461,2.0
9.15591900200568,11.4448987525071,2.0
9.155474395506747,11.444342994383433,2.0
9.153779701847114,11.442224627308892,2.0
9.152677256358158,11.440846570447698,2.0
9.152629951668535,11.44078743958567,2.0
9.151729281657673,11.439661602072091,2.0
9.151659878963343,11.43957484870418,2.0
9.151202583261298,11.439003229076622,2.0
9.151026288943031,11.438782861178789,2.0
9.15050525490725,11.438131568634063,2.0
9.149483080165009,11.436853850206262,2.0
9.149080283484878,11.436350354356097,2.0
9.14800122834586,11.435001535432326,2.0
9.14655031572137,11.433187894651713,2.0
9.145848121674138,11.432310152092672,2.0
9.145193826884473,11.431492283605591,2.0
9.144847609304726,11.431059511630908,2.0
9.144523206086044,11.430654007607554,2.0
9.14448445277346,11.430605565966825,2.0
9.144337807573274,11.430422259466592,2.0
9.144337199851236,11.430421499814045,2.0
9.144291151435496,11.43036393929437,2.0
9.143796970678723,11.429746213348404,2.0
9.143545151566869,11.429431439458586,2.0
9.143444336922752,11.42930542115344,2.0
9.141971065108107,11.427463831385134,2.0
9.141920824984547,11.427401031230684,2.0
9.141409774380978,11.426762217976222,2.0
9.141290625983071,11.42661328247884,2.0
9.139487883660443,11.424359854575554,2.0
9.139465654403592,11.42433206800449,2.0
9.139390632437388,11.424238290546736,2.0
9.138499844540137,11.42312480567517,2.0
9.138434456047218,11.423043070059023,2.0
9.138060600793022,11.422575750991278,2.0
9.137529127088278,11.421911408860348,2.0
9.137484527151445,11.421855658939306,2.0
9.136542997779245,11.420678747224056,2.0
9.136494915485068,11.420618644356335,2.0
9.135970514568308,11.419963143210385,2.0
9.135408966388894,11.419261207986118,2.0
9.135174096142446,11.418967620178059,2.0
9.134898695561136,11.418623369451419,2.0
9.13332804617505,11.416660057718813,2.0
9.133073344247,11.41634168030875,2.0
9.132417634686318,11.415522043357898,2.0
9.131790193309277,11.414737741636596,2.0
9.13148406911418,11.414355086392725,2.0
9.130748950758688,11.41343618844836,2.0
9.130140560302108,11.412675700377635,2.0
9.13008328836411,11.412604110455138,2.0
9.128725420319688,11.41090677539961,2.0
9.128247617245885,11.410309521557355,2.0
9.1281216643762,11.410152080470251,2.0
9.127734283047689,11.40966785380961,2.0
9.12746549946656,11.4093318743332,2.0
9.126177365304496,11.407721706630621,2.0
9.125905284149436,11.407381605186796,2.0
9.12587944339065,11.407349304238313,2.0
9.12394978672828,11.404937233410351,2.0
9.12302111894258,11.403776398678225,2.0
9.122337152450562,11.402921440563203,2.0
9.122215952126933,11.402769940158667,2.0
9.121920038370714,11.402400047963393,2.0
9.121828657053593,11.40228582131699,2.0
9.120401754475589,11.400502193094486,2.0
9.120049632122068,11.400062040152585,2.0
9.119806452670126,11.399758065837657,2.0
9.119436755496118,11.399295944370147,2.0
9.119255410949188,11.399069263686485,2.0
9.119195656699846,11.398994570874807,2.0
9.119178983271906,11.398973729089883,2.0
9.117984506767822,11.397480633459779,2.0
9.116592646181576,11.39574080772697,2.0
9.116468511288028,11.395585639110035,2.0
9.114899391316555,11.393624239145694,2.0
9.114796076698884,11.393495095873604,2.0
9.114796076698884,11.393495095873604,2.0
9.114796076698884,11.393495095873604,2.0
9.114122921612802,11.392653652016003,2.0
9.114122921612802,11.392653652016003,2.0
9.114122921612802,11.392653652016003,2.0
9.114122921612802,11.392653652016003,2.0
9.113576375813908,11.391970469767385,2.0
9.1135077726188,11.3918847157735,2.0
9.113367255111257,11.391709068889071,2.0
9.11272994252317,11.390912428153964,2.0
9.110074876099624,11.38759359512453,2.0
9.109933813331596,11.387417266664494,2.0
9.109933813331596,11.387417266664494,2.0
9.109378175625595,11.386722719531994,2.0
9.10757893564961,11.384473669562013,2.0
9.10575359727575,11.382191996594688,2.0
9.104877527673974,11.381096909592468,2.0
9.104039459966945,11.38004932495868,2.0
9.104014635003148,11.380018293753935,2.0
9.103177036065896,11.37897129508237,2.0
9.10248818422483,11.378110230281038,2.0
9.101245949043218,11.376557436304022,2.0
9.101245949043218,11.376557436304022,2.0
9.101190846329912,11.37648855791239,2.0
9.100765921632227,11.375957402040285,2.0
9.100731898417468,11.375914873021834,2.0
9.100455719038912,11.37556964879864,2.0
9.100455719038912,11.37556964879864,2.0
9.099795471658483,11.374744339573104,2.0
9.099769423865252,11.374711779831566,2.0
9.099589188189425,11.374486485236782,2.0
9.098157296673746,11.372696620842182,2.0
9.09809751531512,11.372621894143899,2.0
9.097218749100046,11.371523436375057,2.0
9.097175994809175,11.37146999351147,2.0
9.097051231264611,11.371314039080765,2.0
9.095969096792103,11.36996137099013,2.0
9.095043668535247,11.368804585669059,2.0
9.094865522870046,11.368581903587557,2.0
9.094375229167758,11.367969036459698,2.0
9.094178246077238,11.367722807596547,2.0
9.094125312389606,11.367656640487008,2.0
9.09325325427318,11.366566567841474,2.0
9.092866637344963,11.366083296681204,2.0
9.092854488850802,11.366068111063504,2.0
9.091999234464993,11.36499904308124,2.0
9.089867973044887,11.36233496630611,2.0
9.089530186497438,11.361912733121798,2.0
9.089289129458315,11.361611411822894,2.0
9.08843173568087,11.360539669601089,2.0
9.087242851849824,11.35905356481228,2.0
9.08555057184769,11.356938214809613,2.0
9.085348932167484,11.356686165209355,2.0
9.084529484696438,11.355661855870547,2.0
9.08391101649171,11.354888770614638,2.0
9.083070825574554,11.353838531968192,2.0
9.08306856676174,11.353835708452175,2.0
9.082784660651944,11.35348082581493,2.0
9.08230621844888,11.352882773061099,2.0
9.082062409564571,11.352578011955714,2.0
9.082021549639242,11.352526937049053,2.0
9.081847356314588,11.352309195393236,2.0
9.081847356314588,11.352309195393236,2.0
9.080338568939082,11.350423211173853,2.0
9.079426114806502,11.349282643508127,2.0
9.0789084802533,11.348635600316626,2.0
9.078476445760865,11.34809555720108,2.0
9.078261026989724,11.347826283737154,2.0
9.076912637030825,11.34614079628853,2.0
9.076711707332132,11.345889634165164,2.0
9.076698320233197,11.345872900291496,2.0
9.075661942465151,11.34457742808144,2.0
9.07547382000044,11.34434227500055,2.0
9.074687700797394,11.343359625996744,2.0
9.074687700797394,11.343359625996744,2.0
9.074687700797394,11.343359625996744,2.0
9.074687700797394,11.343359625996744,2.0
9.074687700797394,11.343359625996744,2.0
9.073156876000922,11.341446095001153,2.0
9.073110983351004,11.341388729188754,2.0
9.072641453108846,11.340801816386056,2.0
9.072638436382578,11.340798045478222,2.0
9.07216151574003,11.340201894675037,2.0
9.071748273963154,11.339685342453942,2.0
9.07113814995105,11.338922687438814,2.0
9.071052742359294,11.338815927949117,2.0
9.069505713578495,11.336882141973119,2.0
9.06937217371022,11.336715217137776,2.0
9.069286398779855,11.336607998474818,2.0
9.069135169711029,11.336418962138787,2.0
9.068902561520767,11.336128201900959,2.0
9.06813278484192,11.3351659810524,2.0
9.067911451471495,11.33488931433937,2.0
9.067452763577284,11.334315954471606,2.0
9.066771696860808,11.333464621076011,2.0
9.0656828089369,11.332103511171125,2.0
9.064697724737764,11.330872155922204,2.0
9.064436362517684,11.330545453147105,2.0
9.064433381048172,11.330541726310216,2.0
9.064063996617326,11.330079995771658,2.0
9.063831404273984,11.32978925534248,2.0
9.063264809999591,11.32908101249949,2.0
9.063024396404892,11.328780495506114,2.0
9.061883516253303,11.327354395316629,2.0
9.06169897592569,11.327123719907114,2.0
9.060827321679358,11.326034152099197,2.0
9.060089092497009,11.325111365621261,2.0
9.059066709318454,11.323833386648069,2.0
9.058938340373912,11.32367292546739,2.0
9.058365883198356,11.322957353997944,2.0
9.057634594721408,11.32204324340176,2.0
9.057148662946693,11.321435828683367,2.0
9.055275076567638,11.319093845709547,2.0
9.05412867214156,11.31766084017695,2.0
9.053267036996106,11.316583796245132,2.0
9.052266750015322,11.315333437519152,2.0
9.051713969890502,11.314642462363127,2.0
9.04996749241426,11.312459365517824,2.0
9.04974110919729,11.312176386496613,2.0
9.049443275751983,11.311804094689979,2.0
9.049443275751983,11.311804094689979,2.0
9.049443275751983,11.311804094689979,2.0
9.049443275751983,11.311804094689979,2.0
9.049279554130818,11.311599442663523,2.0
9.049199486388028,11.311499357985035,2.0
9.049199486388028,11.311499357985035,2.0
9.049199486388028,11.311499357985035,2.0
9.049167225192589,11.311459031490736,2.0
9.049167225192589,11.311459031490736,2.0
9.049167225192589,11.311459031490736,2.0
9.04863108076604,11.31078885095755,2.0
9.04835361753549,11.310442021919362,2.0
9.048314147094532,11.310392683868164,2.0
9.047453235254665,11.30931654406833,2.0
9.047316100922718,11.309145126153396,2.0
9.045626881823926,11.307033602279908,2.0
9.045478538339816,11.30684817292477,2.0
9.045262885686856,11.30657860710857,2.0
9.045200974976874,11.306501218721092,2.0
9.044327889548084,11.305409861935106,2.0
9.044327889548084,11.305409861935106,2.0
9.043768798076648,11.30471099759581,2.0
9.043431933257654,11.304289916572067,2.0
9.043135829864008,11.30391978733001,2.0
9.04291633644192,11.3036454205524,2.0
9.042654907184296,11.303318633980371,2.0
9.042643879121776,11.30330484890222,2.0
9.042117492726955,11.302646865908695,2.0
9.042117492726955,11.302646865908695,2.0
9.041709473241932,11.302136841552414,2.0
9.041448950379856,11.30181118797482,2.0
9.041373624095188,11.301717030118985,2.0
9.041047004882568,11.30130875610321,2.0
9.040951740212517,11.301189675265647,2.0
9.040847691239,11.30105961404875,2.0
9.0406304982259,11.300788122782375,2.0
9.039194876832292,11.298993596040365,2.0
9.03901262405799,11.298765780072488,2.0
9.037719876704706,11.297149845880883,2.0
9.036460394427676,11.295575493034596,2.0
9.035989666606744,11.29498708325843,2.0
9.03545951510086,11.294324393876074,2.0
9.035238564432255,11.294048205540319,2.0
9.035018877709136,11.29377359713642,2.0
9.035018877709136,11.29377359713642,2.0
9.035018877709136,11.29377359713642,2.0
9.035018877709136,11.29377359713642,2.0
9.034274163959031,11.29284270494879,2.0
9.034099702378542,11.292624627973177,2.0
9.034005060994676,11.292506326243345,2.0
9.034005060994676,11.292506326243345,2.0
9.034005060994676,11.292506326243345,2.0
9.034005060994676,11.292506326243345,2.0
9.034005060994676,11.292506326243345,2.0
9.033904424119516,11.292380530149394,2.0
9.03386839907808,11.292335498847601,2.0
9.033478667093224,11.291848333866529,2.0
9.033050062345886,11.291312577932358,2.0
9.032726204693994,11.290907755867492,2.0
9.032266888758024,11.29033361094753,2.0
9.031546428137425,11.28943303517178,2.0
9.03127282055341,11.289091025691762,2.0
9.03127282055341,11.289091025691762,2.0
9.031270730666028,11.289088413332536,2.0
9.031245022149095,11.289056277686369,2.0
9.031245022149095,11.289056277686369,2.0
9.031188932813668,11.288986166017086,2.0
9.0308347492252,11.2885434365315,2.0
9.030178060019,11.28772257502375,2.0
9.029875489380272,11.28734436172534,2.0
9.02906850542466,11.286335631780826,2.0
9.028247457955576,11.28530932244447,2.0
9.028039429430958,11.285049286788698,2.0
9.027760629176203,11.284700786470253,2.0
9.027085715952392,11.283857144940491,2.0
9.02651138963421,11.283139237042763,2.0
9.02651138963421,11.283139237042763,2.0
9.025612792759356,11.282015990949194,2.0
9.025602787913192,11.28200348489149,2.0
9.025189095152149,11.281486368940186,2.0
9.024250364351722,11.280312955439653,2.0
9.024250364351722,11.280312955439653,2.0
9.02394198390051,11.279927479875639,2.0
9.02394198390051,11.279927479875639,2.0
9.023712409506194,11.279640511882743,2.0
9.022006046220728,11.277507557775909,2.0
9.021849000356788,11.277311250445985,2.0
9.020981739942318,11.276227174927897,2.0
9.02054730538041,11.275684131725512,2.0
9.02035352992592,11.2754419124074,2.0
9.017869685147176,11.27233710643397,2.0
9.017541066150802,11.271926332688501,2.0
9.016646264170229,11.270807830212785,2.0
9.016539152810672,11.27067394101334,2.0
9.016514777841024,11.27064347230128,2.0
9.01643914882625,11.270548936032812,2.0
9.016083215542912,11.27010401942864,2.0
9.015848548454294,11.269810685567867,2.0
9.015747987308975,11.26968498413622,2.0
9.01573590469835,11.269669880872936,2.0
9.015375272091012,11.269219090113765,2.0
9.015375272091012,11.269219090113765,2.0
9.014924368541976,11.26865546067747,2.0
9.014847461578665,11.268559326973332,2.0
9.014365631848715,11.267957039810895,2.0
9.014330525840744,11.267913157300931,2.0
9.01385201765447,11.267315022068088,2.0
9.013679619504764,11.267099524380955,2.0
9.013522859418703,11.266903574273378,2.0
9.013422643155188,11.266778303943985,2.0
9.013165060316515,11.266456325395644,2.0
9.013128214445352,11.26641026805669,2.0
9.013034288814657,11.266292861018322,2.0
9.012179666841616,11.26522458355202,2.0
9.011782616947562,11.264728271184453,2.0
9.011619993735144,11.26452499216893,2.0
9.011484290418284,11.264355363022855,2.0
9.01134546022498,11.264181825281225,2.0
9.010874944659372,11.263593680824215,2.0
9.010748607602304,11.26343575950288,2.0
9.010375403910643,11.262969254888304,2.0
9.010041815240328,11.26255226905041,2.0
9.009804579456649,11.262255724320811,2.0
9.00942704747856,11.2617838093482,2.0
9.009111815047746,11.261389768809682,2.0
9.008918548212687,11.26114818526586,2.0
9.008482712987869,11.260603391234836,2.0
9.0084696165654,11.26058702070675,2.0
9.007984222161486,11.259980277701857,2.0
9.007188350054152,11.25898543756769,2.0
9.006782366013654,11.258477957517067,2.0
9.006240897582229,11.257801121977787,2.0
9.006004584863502,11.257505731079378,2.0
9.005939617199441,11.257424521499303,2.0
9.005406006175983,11.256757507719978,2.0
9.005339275318509,11.256674094148135,2.0
9.005303834591505,11.25662979323938,2.0
9.004956600867809,11.25619575108476,2.0
9.0047680187184,11.255960023398,2.0
9.004636128029587,11.255795160036984,2.0
9.00408779505409,11.255109743817613,2.0
9.004052785530027,11.255065981912534,2.0
9.003708281761835,11.254635352202293,2.0
9.002875502651296,11.25359437831412,2.0
9.002834953356503,11.25354369169563,2.0
9.002244199845917,11.252805249807396,2.0
9.00143646665317,11.251795583316461,2.0
9.00143646665317,11.251795583316461,2.0
9.000485382922767,11.250606728653459,2.0
9.000485382922767,11.250606728653459,2.0
9.000349697815166,11.250437122268957,2.0
9.000330456937888,11.25041307117236,2.0
9.000291456805343,11.250364321006678,2.0
9.000291456805343,11.250364321006678,2.0
9.000148560061945,11.25018570007743,2.0
9.000148560061945,11.25018570007743,2.0
9.000148560061945,11.25018570007743,2.0
8.999900042518583,11.249875053148228,2.0
8.998463501778886,11.248079377223608,2.0
8.998398337636665,11.247997922045831,2.0
8.998207586758763,11.247759483448455,2.0
8.998160040050031,11.247700050062539,2.0
8.997632990205709,11.247041237757136,2.0
8.997553605923859,11.246942007404822,2.0
8.997548671833224,11.24693583979153,2.0
8.99685692089923,11.246071151124038,2.0
8.99685692089923,11.246071151124038,2.0
8.996809730513647,11.246012163142058,2.0
8.996598192548227,11.245747740685283,2.0
8.996400860915694,11.245501076144617,2.0
8.995654850342051,11.244568562927563,2.0
8.99540374279904,11.2442546784988,2.0
8.99537817985408,11.2442227248176,2.0
8.995336408353824,11.244170510442279,2.0
8.994631237625446,11.243289047031809,2.0
8.994387622558346,11.242984528197933,2.0
8.994098653613436,11.242623317016795,2.0
8.993865570796277,11.242331963495346,2.0
8.993514429651976,11.241893037064969,2.0
8.993295073567715,11.241618841959644,2.0
8.992950216801281,11.241187771001602,2.0
8.992274457298132,11.240343071622664,2.0
8.992047872457725,11.240059840572156,2.0
8.991856208305963,11.239820260382453,2.0
8.991800647742055,11.239750809677568,2.0
8.99130536282388,11.23913170352985,2.0
8.9912742865308,11.239092858163499,2.0
8.990716554427165,11.238395693033956,2.0
8.989650394613392,11.23706299326674,2.0
8.989589957422789,11.236987446778485,2.0
8.9892194033138,11.23652425414225,2.0
8.988692602727998,11.235865753409996,2.0
8.987486430098532,11.234358037623164,2.0
8.987464803940302,11.234331004925377,2.0
8.987287354256623,11.234109192820778,2.0
8.986994511572737,11.233743139465922,2.0
8.986524255831435,11.233155319789294,2.0
8.985786287831317,11.232232859789146,2.0
8.985333071321085,11.231666339151356,2.0
8.98439959161789,11.230499489522362,2.0
8.98434285023272,11.2304285627909,2.0
8.984205830819375,11.23025728852422,2.0
8.983316766805434,11.229145958506791,2.0
8.983314203042655,11.229142753803318,2.0
8.982311654154216,11.22788956769277,2.0
8.982311654154216,11.22788956769277,2.0
8.981962644333985,11.22745330541748,2.0
8.981953197025037,11.227441496281296,2.0
8.98128787544573,11.226609844307163,2.0
8.9812675022271,11.226584377783874,2.0
8.980917685982414,11.226147107478017,2.0
8.980917685982414,11.226147107478017,2.0
8.980574806206809,11.225718507758511,2.0
8.98055062603785,11.225688282547313,2.0
8.980259475484592,11.225324344355741,2.0
8.979124231890836,11.223905289863545,2.0
8.978758368698307,11.223447960872884,2.0
8.978598887033664,11.22324860879208,2.0
8.978598887033664,11.22324860879208,2.0
8.977746441293423,11.222183051616778,2.0
8.977530603539176,11.22191325442397,2.0
